,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
12,0.0,0.02916,0.05832,0.08748,0.11664,0.14579999999999999,0.17496,0.20412,0.23328,0.26244,0.29159999999999997,0.32076,0.34992,0.37908,0.40824,0.43739999999999996,0.46656,0.49572,0.52488,0.55404,0.5831999999999999,0.61236,0.64152,0.6706799999999999,0.69984,0.729,0.75816,0.7873199999999999,0.81648,0.84564,0.8747999999999999,0.90396,0.93312,0.9622799999999999,0.99144,1.0206,1.04976,1.0789199999999999,1.10808,1.13724,1.1663999999999999,1.19556,1.22472,1.2538799999999999,1.28304,1.3122,1.3413599999999999,1.37052,1.39968,1.4288399999999999,1.458,1.4871599999999998,1.51632,1.54548,1.5746399999999998,1.6038,1.63296,1.6621199999999998,1.69128,1.72044,1.7495999999999998,1.77876,1.80792,1.8370799999999998,1.86624,1.8954,1.9245599999999998,1.95372,1.98288,2.01204,2.0412,2.07036,2.09952,2.1286799999999997,2.1578399999999998,2.187,2.21616,2.24532,2.27448,2.3036399999999997,2.3327999999999998,2.36196,2.39112,2.42028,2.44944,2.4785999999999997,2.5077599999999998,2.53692,2.56608,2.59524,2.6244,2.6535599999999997,2.6827199999999998,2.71188,2.74104,2.7702,2.79936,2.8285199999999997,2.8576799999999998,2.88684
13,0.0,0.049100000000000005,0.09820000000000001,0.14730000000000001,0.19640000000000002,0.24550000000000002,0.29460000000000003,0.3437,0.39280000000000004,0.44190000000000007,0.49100000000000005,0.5401,0.5892000000000001,0.6383000000000001,0.6874,0.7365,0.7856000000000001,0.8347000000000001,0.8838000000000001,0.9329000000000001,0.9820000000000001,1.0311000000000001,1.0802,1.1293000000000002,1.1784000000000001,1.2275,1.2766000000000002,1.3257,1.3748,1.4239000000000002,1.473,1.5221000000000002,1.5712000000000002,1.6203,1.6694000000000002,1.7185000000000001,1.7676000000000003,1.8167000000000002,1.8658000000000001,1.9149000000000003,1.9640000000000002,2.0131,2.0622000000000003,2.1113000000000004,2.1604,2.2095000000000002,2.2586000000000004,2.3077,2.3568000000000002,2.4059000000000004,2.455,2.5041,2.5532000000000004,2.6023,2.6514,2.7005000000000003,2.7496,2.7987,2.8478000000000003,2.8969000000000005,2.946,2.9951000000000003,3.0442000000000005,3.0933,3.1424000000000003,3.1915000000000004,3.2406,3.2897000000000003,3.3388000000000004,3.3879,3.4370000000000003,3.4861000000000004,3.5352000000000006,3.5843000000000003,3.6334000000000004,3.6825000000000006,3.7316000000000003,3.7807000000000004,3.8298000000000005,3.8789000000000002,3.9280000000000004,3.9771000000000005,4.0262,4.0753,4.1244000000000005,4.173500000000001,4.222600000000001,4.2717,4.3208,4.3699,4.4190000000000005,4.468100000000001,4.517200000000001,4.5663,4.6154,4.6645,4.7136000000000005,4.762700000000001,4.811800000000001,4.860900000000001
14,0.0,0.05378,0.10756,0.16134,0.21512,0.26890000000000003,0.32268,0.37646,0.43024,0.48402,0.5378000000000001,0.59158,0.64536,0.69914,0.75292,0.8067,0.86048,0.9142600000000001,0.96804,1.02182,1.0756000000000001,1.12938,1.18316,1.23694,1.29072,1.3445,1.39828,1.4520600000000001,1.50584,1.55962,1.6134,1.66718,1.72096,1.77474,1.8285200000000001,1.8823,1.93608,1.98986,2.04364,2.09742,2.1512000000000002,2.20498,2.25876,2.3125400000000003,2.36632,2.4201,2.47388,2.52766,2.58144,2.63522,2.689,2.74278,2.79656,2.85034,2.9041200000000003,2.9579,3.01168,3.0654600000000003,3.11924,3.17302,3.2268,3.28058,3.33436,3.38814,3.44192,3.4957000000000003,3.54948,3.60326,3.6570400000000003,3.71082,3.7646,3.81838,3.87216,3.92594,3.97972,4.0335,4.08728,4.14106,4.19484,4.24862,4.3024000000000004,4.35618,4.40996,4.4637400000000005,4.51752,4.5713,4.6250800000000005,4.67886,4.73264,4.786420000000001,4.8402,4.89398,4.94776,5.00154,5.05532,5.1091,5.16288,5.21666,5.27044,5.32422
15,0.0,0.04412,0.08824,0.13236,0.17648,0.2206,0.26472,0.30884,0.35296,0.39708,0.4412,0.48532,0.52944,0.57356,0.61768,0.6617999999999999,0.70592,0.75004,0.79416,0.83828,0.8824,0.92652,0.97064,1.0147599999999999,1.05888,1.103,1.14712,1.19124,1.23536,1.27948,1.3235999999999999,1.36772,1.41184,1.45596,1.50008,1.5442,1.58832,1.63244,1.67656,1.72068,1.7648,1.80892,1.85304,1.89716,1.94128,1.9854,2.0295199999999998,2.07364,2.11776,2.16188,2.206,2.25012,2.29424,2.3383599999999998,2.38248,2.4266,2.47072,2.51484,2.55896,2.60308,2.6471999999999998,2.69132,2.73544,2.77956,2.82368,2.8678,2.91192,2.95604,3.00016,3.04428,3.0884,3.13252,3.17664,3.22076,3.26488,3.309,3.35312,3.39724,3.44136,3.48548,3.5296,3.57372,3.61784,3.66196,3.70608,3.7502,3.79432,3.83844,3.88256,3.92668,3.9708,4.01492,4.0590399999999995,4.10316,4.14728,4.1914,4.23552,4.27964,4.32376,4.3678799999999995
16,0.0,0.04412,0.08824,0.13236,0.17648,0.2206,0.26472,0.30884,0.35296,0.39708,0.4412,0.48532,0.52944,0.57356,0.61768,0.6617999999999999,0.70592,0.75004,0.79416,0.83828,0.8824,0.92652,0.97064,1.0147599999999999,1.05888,1.103,1.14712,1.19124,1.23536,1.27948,1.3235999999999999,1.36772,1.41184,1.45596,1.50008,1.5442,1.58832,1.63244,1.67656,1.72068,1.7648,1.80892,1.85304,1.89716,1.94128,1.9854,2.0295199999999998,2.07364,2.11776,2.16188,2.206,2.25012,2.29424,2.3383599999999998,2.38248,2.4266,2.47072,2.51484,2.55896,2.60308,2.6471999999999998,2.69132,2.73544,2.77956,2.82368,2.8678,2.91192,2.95604,3.00016,3.04428,3.0884,3.13252,3.17664,3.22076,3.26488,3.309,3.35312,3.39724,3.44136,3.48548,3.5296,3.57372,3.61784,3.66196,3.70608,3.7502,3.79432,3.83844,3.88256,3.92668,3.9708,4.01492,4.0590399999999995,4.10316,4.14728,4.1914,4.23552,4.27964,4.32376,4.3678799999999995
17,0.0,0.04412,0.08824,0.13236,0.17648,0.2206,0.26472,0.30884,0.35296,0.39708,0.4412,0.48532,0.52944,0.57356,0.61768,0.6617999999999999,0.70592,0.75004,0.79416,0.83828,0.8824,0.92652,0.97064,1.0147599999999999,1.05888,1.103,1.14712,1.19124,1.23536,1.27948,1.3235999999999999,1.36772,1.41184,1.45596,1.50008,1.5442,1.58832,1.63244,1.67656,1.72068,1.7648,1.80892,1.85304,1.89716,1.94128,1.9854,2.0295199999999998,2.07364,2.11776,2.16188,2.206,2.25012,2.29424,2.3383599999999998,2.38248,2.4266,2.47072,2.51484,2.55896,2.60308,2.6471999999999998,2.69132,2.73544,2.77956,2.82368,2.8678,2.91192,2.95604,3.00016,3.04428,3.0884,3.13252,3.17664,3.22076,3.26488,3.309,3.35312,3.39724,3.44136,3.48548,3.5296,3.57372,3.61784,3.66196,3.70608,3.7502,3.79432,3.83844,3.88256,3.92668,3.9708,4.01492,4.0590399999999995,4.10316,4.14728,4.1914,4.23552,4.27964,4.32376,4.3678799999999995
18,0.0,0.05373,0.10746,0.16119,0.21492,0.26865,0.32238,0.37611,0.42984,0.48357,0.5373,0.5910299999999999,0.64476,0.69849,0.75222,0.8059499999999999,0.85968,0.91341,0.96714,1.02087,1.0746,1.12833,1.1820599999999999,1.23579,1.28952,1.34325,1.39698,1.45071,1.50444,1.55817,1.6118999999999999,1.66563,1.71936,1.77309,1.82682,1.88055,1.93428,1.98801,2.04174,2.09547,2.1492,2.20293,2.25666,2.31039,2.3641199999999998,2.41785,2.47158,2.52531,2.57904,2.63277,2.6865,2.74023,2.79396,2.84769,2.90142,2.95515,3.00888,3.06261,3.11634,3.17007,3.2237999999999998,3.27753,3.33126,3.38499,3.43872,3.49245,3.54618,3.59991,3.65364,3.70737,3.7611,3.81483,3.86856,3.92229,3.97602,4.02975,4.08348,4.13721,4.19094,4.24467,4.2984,4.35213,4.40586,4.45959,4.51332,4.56705,4.62078,4.67451,4.7282399999999996,4.78197,4.8357,4.88943,4.94316,4.99689,5.05062,5.10435,5.15808,5.21181,5.26554,5.31927
19,0.0,0.05373,0.10746,0.16119,0.21492,0.26865,0.32238,0.37611,0.42984,0.48357,0.5373,0.5910299999999999,0.64476,0.69849,0.75222,0.8059499999999999,0.85968,0.91341,0.96714,1.02087,1.0746,1.12833,1.1820599999999999,1.23579,1.28952,1.34325,1.39698,1.45071,1.50444,1.55817,1.6118999999999999,1.66563,1.71936,1.77309,1.82682,1.88055,1.93428,1.98801,2.04174,2.09547,2.1492,2.20293,2.25666,2.31039,2.3641199999999998,2.41785,2.47158,2.52531,2.57904,2.63277,2.6865,2.74023,2.79396,2.84769,2.90142,2.95515,3.00888,3.06261,3.11634,3.17007,3.2237999999999998,3.27753,3.33126,3.38499,3.43872,3.49245,3.54618,3.59991,3.65364,3.70737,3.7611,3.81483,3.86856,3.92229,3.97602,4.02975,4.08348,4.13721,4.19094,4.24467,4.2984,4.35213,4.40586,4.45959,4.51332,4.56705,4.62078,4.67451,4.7282399999999996,4.78197,4.8357,4.88943,4.94316,4.99689,5.05062,5.10435,5.15808,5.21181,5.26554,5.31927
20,0.0,0.05373,0.10746,0.16119,0.21492,0.26865,0.32238,0.37611,0.42984,0.48357,0.5373,0.5910299999999999,0.64476,0.69849,0.75222,0.8059499999999999,0.85968,0.91341,0.96714,1.02087,1.0746,1.12833,1.1820599999999999,1.23579,1.28952,1.34325,1.39698,1.45071,1.50444,1.55817,1.6118999999999999,1.66563,1.71936,1.77309,1.82682,1.88055,1.93428,1.98801,2.04174,2.09547,2.1492,2.20293,2.25666,2.31039,2.3641199999999998,2.41785,2.47158,2.52531,2.57904,2.63277,2.6865,2.74023,2.79396,2.84769,2.90142,2.95515,3.00888,3.06261,3.11634,3.17007,3.2237999999999998,3.27753,3.33126,3.38499,3.43872,3.49245,3.54618,3.59991,3.65364,3.70737,3.7611,3.81483,3.86856,3.92229,3.97602,4.02975,4.08348,4.13721,4.19094,4.24467,4.2984,4.35213,4.40586,4.45959,4.51332,4.56705,4.62078,4.67451,4.7282399999999996,4.78197,4.8357,4.88943,4.94316,4.99689,5.05062,5.10435,5.15808,5.21181,5.26554,5.31927
21,0.0,0.023,0.046,0.069,0.092,0.11499999999999999,0.138,0.161,0.184,0.207,0.22999999999999998,0.253,0.276,0.299,0.322,0.345,0.368,0.391,0.414,0.437,0.45999999999999996,0.483,0.506,0.529,0.552,0.575,0.598,0.621,0.644,0.667,0.69,0.713,0.736,0.759,0.782,0.8049999999999999,0.828,0.851,0.874,0.897,0.9199999999999999,0.943,0.966,0.989,1.012,1.035,1.058,1.081,1.104,1.127,1.15,1.173,1.196,1.219,1.242,1.265,1.288,1.311,1.334,1.357,1.38,1.403,1.426,1.449,1.472,1.4949999999999999,1.518,1.541,1.564,1.587,1.6099999999999999,1.633,1.656,1.679,1.702,1.7249999999999999,1.748,1.771,1.794,1.817,1.8399999999999999,1.863,1.886,1.909,1.932,1.955,1.978,2.001,2.024,2.047,2.07,2.093,2.116,2.139,2.162,2.185,2.208,2.231,2.254,2.277
22,0.0,0.08686999999999999,0.17373999999999998,0.26060999999999995,0.34747999999999996,0.43434999999999996,0.5212199999999999,0.6080899999999999,0.6949599999999999,0.7818299999999999,0.8686999999999999,0.9555699999999999,1.0424399999999998,1.1293099999999998,1.2161799999999998,1.3030499999999998,1.3899199999999998,1.4767899999999998,1.5636599999999998,1.6505299999999998,1.7373999999999998,1.8242699999999998,1.9111399999999998,1.9980099999999998,2.0848799999999996,2.17175,2.2586199999999996,2.34549,2.4323599999999996,2.51923,2.6060999999999996,2.69297,2.7798399999999996,2.8667099999999994,2.9535799999999997,3.0404499999999994,3.1273199999999997,3.2141899999999994,3.3010599999999997,3.3879299999999994,3.4747999999999997,3.5616699999999994,3.6485399999999997,3.7354099999999995,3.8222799999999997,3.9091499999999995,3.9960199999999997,4.08289,4.169759999999999,4.2566299999999995,4.3435,4.430369999999999,4.517239999999999,4.6041099999999995,4.69098,4.777849999999999,4.864719999999999,4.9515899999999995,5.03846,5.125329999999999,5.212199999999999,5.2990699999999995,5.38594,5.472809999999999,5.559679999999999,5.6465499999999995,5.733419999999999,5.820289999999999,5.907159999999999,5.9940299999999995,6.080899999999999,6.167769999999999,6.254639999999999,6.3415099999999995,6.428379999999999,6.515249999999999,6.602119999999999,6.6889899999999995,6.775859999999999,6.862729999999999,6.949599999999999,7.036469999999999,7.123339999999999,7.210209999999999,7.297079999999999,7.383949999999999,7.470819999999999,7.557689999999999,7.644559999999999,7.731429999999999,7.818299999999999,7.905169999999999,7.992039999999999,8.078909999999999,8.16578,8.25265,8.339519999999998,8.42639,8.513259999999999,8.600129999999998
23,0.0,0.08686999999999999,0.17373999999999998,0.26060999999999995,0.34747999999999996,0.43434999999999996,0.5212199999999999,0.6080899999999999,0.6949599999999999,0.7818299999999999,0.8686999999999999,0.9555699999999999,1.0424399999999998,1.1293099999999998,1.2161799999999998,1.3030499999999998,1.3899199999999998,1.4767899999999998,1.5636599999999998,1.6505299999999998,1.7373999999999998,1.8242699999999998,1.9111399999999998,1.9980099999999998,2.0848799999999996,2.17175,2.2586199999999996,2.34549,2.4323599999999996,2.51923,2.6060999999999996,2.69297,2.7798399999999996,2.8667099999999994,2.9535799999999997,3.0404499999999994,3.1273199999999997,3.2141899999999994,3.3010599999999997,3.3879299999999994,3.4747999999999997,3.5616699999999994,3.6485399999999997,3.7354099999999995,3.8222799999999997,3.9091499999999995,3.9960199999999997,4.08289,4.169759999999999,4.2566299999999995,4.3435,4.430369999999999,4.517239999999999,4.6041099999999995,4.69098,4.777849999999999,4.864719999999999,4.9515899999999995,5.03846,5.125329999999999,5.212199999999999,5.2990699999999995,5.38594,5.472809999999999,5.559679999999999,5.6465499999999995,5.733419999999999,5.820289999999999,5.907159999999999,5.9940299999999995,6.080899999999999,6.167769999999999,6.254639999999999,6.3415099999999995,6.428379999999999,6.515249999999999,6.602119999999999,6.6889899999999995,6.775859999999999,6.862729999999999,6.949599999999999,7.036469999999999,7.123339999999999,7.210209999999999,7.297079999999999,7.383949999999999,7.470819999999999,7.557689999999999,7.644559999999999,7.731429999999999,7.818299999999999,7.905169999999999,7.992039999999999,8.078909999999999,8.16578,8.25265,8.339519999999998,8.42639,8.513259999999999,8.600129999999998
24,0.0,0.052469999999999996,0.10493999999999999,0.15741,0.20987999999999998,0.26234999999999997,0.31482,0.36728999999999995,0.41975999999999997,0.47223,0.5246999999999999,0.57717,0.62964,0.68211,0.7345799999999999,0.7870499999999999,0.8395199999999999,0.89199,0.94446,0.9969299999999999,1.0493999999999999,1.10187,1.15434,1.20681,1.25928,1.31175,1.36422,1.4166899999999998,1.4691599999999998,1.5216299999999998,1.5740999999999998,1.6265699999999998,1.6790399999999999,1.7315099999999999,1.78398,1.83645,1.88892,1.94139,1.9938599999999997,2.0463299999999998,2.0987999999999998,2.15127,2.20374,2.25621,2.30868,2.36115,2.41362,2.46609,2.51856,2.57103,2.6235,2.67597,2.72844,2.78091,2.8333799999999996,2.8858499999999996,2.9383199999999996,2.9907899999999996,3.0432599999999996,3.0957299999999996,3.1481999999999997,3.2006699999999997,3.2531399999999997,3.3056099999999997,3.3580799999999997,3.4105499999999997,3.4630199999999998,3.51549,3.56796,3.62043,3.6729,3.72537,3.77784,3.83031,3.88278,3.9352499999999995,3.9877199999999995,4.04019,4.0926599999999995,4.14513,4.1975999999999996,4.25007,4.30254,4.35501,4.40748,4.45995,4.51242,4.564889999999999,4.61736,4.669829999999999,4.7223,4.774769999999999,4.82724,4.879709999999999,4.93218,4.984649999999999,5.03712,5.089589999999999,5.14206,5.194529999999999
